date,code,open,high,low,close,volume,stock_code,stock_name,market
2022-06-22,sz.000559,5.82,5.92,5.75,5.8,22505733.0,000559,万向钱潮,SZ
2022-06-23,sz.000559,5.85,6.15,5.81,6.13,52937287.0,000559,万向钱潮,SZ
2022-06-24,sz.000559,6.13,6.17,6.01,6.14,33623520.0,000559,万向钱潮,SZ
2022-06-27,sz.000559,6.17,6.21,6.04,6.11,26083983.0,000559,万向钱潮,SZ
2022-06-28,sz.000559,6.13,6.35,6.1,6.29,42292539.0,000559,万向钱潮,SZ
2022-06-29,sz.000559,6.27,6.3,5.98,6.01,37906732.0,000559,万向钱潮,SZ
2022-06-30,sz.000559,5.98,6.07,5.92,5.94,22760116.0,000559,万向钱潮,SZ
2022-07-01,sz.000559,5.95,6.0,5.89,5.95,15332878.0,000559,万向钱潮,SZ
2022-07-04,sz.000559,5.92,5.97,5.86,5.89,17112606.0,000559,万向钱潮,SZ
2022-07-05,sz.000559,5.88,5.95,5.75,5.81,22368370.0,000559,万向钱潮,SZ
2022-07-06,sz.000559,5.83,5.92,5.76,5.83,17314705.0,000559,万向钱潮,SZ
2022-07-07,sz.000559,5.81,6.16,5.78,6.1,36240381.0,000559,万向钱潮,SZ
2022-07-08,sz.000559,6.13,6.13,5.99,6.0,19272378.0,000559,万向钱潮,SZ
2022-07-11,sz.000559,5.99,5.99,5.74,5.79,25222860.0,000559,万向钱潮,SZ
2022-07-12,sz.000559,5.79,5.83,5.69,5.7,15707512.0,000559,万向钱潮,SZ
2022-07-13,sz.000559,5.69,5.73,5.67,5.72,13574399.0,000559,万向钱潮,SZ
2022-07-14,sz.000559,5.72,5.83,5.7,5.76,18038213.0,000559,万向钱潮,SZ
2022-07-15,sz.000559,5.73,6.04,5.7,5.86,35549090.0,000559,万向钱潮,SZ
2022-07-18,sz.000559,5.88,6.35,5.87,6.27,56883510.0,000559,万向钱潮,SZ
2022-07-19,sz.000559,6.27,6.35,6.21,6.28,39633137.0,000559,万向钱潮,SZ
2022-07-20,sz.000559,6.27,6.42,6.21,6.33,34393992.0,000559,万向钱潮,SZ
2022-07-21,sz.000559,6.32,6.42,6.22,6.32,31883918.0,000559,万向钱潮,SZ
2022-07-22,sz.000559,6.36,6.55,6.32,6.51,55432814.0,000559,万向钱潮,SZ
2022-07-25,sz.000559,6.51,6.51,6.26,6.3,37636503.0,000559,万向钱潮,SZ
2022-07-26,sz.000559,6.31,6.46,6.22,6.41,26495518.0,000559,万向钱潮,SZ
2022-07-27,sz.000559,6.4,6.44,6.35,6.41,19748493.0,000559,万向钱潮,SZ
2022-07-28,sz.000559,6.44,6.55,6.37,6.39,22974442.0,000559,万向钱潮,SZ
2022-07-29,sz.000559,6.46,6.78,6.42,6.58,43372023.0,000559,万向钱潮,SZ
2022-08-01,sz.000559,6.53,6.59,6.28,6.4,42357516.0,000559,万向钱潮,SZ
2022-08-02,sz.000559,6.36,6.4,6.07,6.18,46767789.0,000559,万向钱潮,SZ
2022-08-03,sz.000559,6.25,6.32,5.96,5.98,37353837.0,000559,万向钱潮,SZ
2022-08-04,sz.000559,6.0,6.14,5.89,6.0,24956864.0,000559,万向钱潮,SZ
2022-08-05,sz.000559,6.01,6.08,5.87,6.01,23131681.0,000559,万向钱潮,SZ
2022-08-08,sz.000559,6.0,6.22,5.9,6.2,30724770.0,000559,万向钱潮,SZ
2022-08-09,sz.000559,6.18,6.25,6.1,6.14,23345340.0,000559,万向钱潮,SZ
2022-08-10,sz.000559,6.14,6.19,6.06,6.12,18223296.0,000559,万向钱潮,SZ
2022-08-11,sz.000559,6.13,6.16,6.05,6.14,20772598.0,000559,万向钱潮,SZ
2022-08-12,sz.000559,6.13,6.22,6.03,6.05,24156727.0,000559,万向钱潮,SZ
2022-08-15,sz.000559,6.03,6.13,5.99,6.04,18676319.0,000559,万向钱潮,SZ
2022-08-16,sz.000559,6.07,6.25,6.01,6.17,31825197.0,000559,万向钱潮,SZ
2022-08-17,sz.000559,6.18,6.31,6.12,6.29,33288078.0,000559,万向钱潮,SZ
2022-08-18,sz.000559,6.28,6.4,6.25,6.38,32565728.0,000559,万向钱潮,SZ
2022-08-19,sz.000559,6.36,6.4,6.2,6.2,26428211.0,000559,万向钱潮,SZ
2022-08-22,sz.000559,6.22,6.26,6.12,6.24,18863835.0,000559,万向钱潮,SZ
2022-08-23,sz.000559,6.18,6.23,6.03,6.07,35696239.0,000559,万向钱潮,SZ
2022-08-24,sz.000559,6.06,6.08,5.63,5.65,51850581.0,000559,万向钱潮,SZ
2022-08-25,sz.000559,5.66,5.7,5.51,5.58,25886429.0,000559,万向钱潮,SZ
2022-08-26,sz.000559,5.58,5.68,5.53,5.63,17068632.0,000559,万向钱潮,SZ
2022-08-29,sz.000559,5.53,5.66,5.5,5.64,14674602.0,000559,万向钱潮,SZ
2022-08-30,sz.000559,5.63,5.7,5.59,5.65,13721227.0,000559,万向钱潮,SZ
2022-08-31,sz.000559,5.63,5.64,5.44,5.46,19476320.0,000559,万向钱潮,SZ
2022-09-01,sz.000559,5.47,5.53,5.44,5.47,9924292.0,000559,万向钱潮,SZ
2022-09-02,sz.000559,5.45,5.52,5.42,5.46,12369523.0,000559,万向钱潮,SZ
2022-09-05,sz.000559,5.45,5.52,5.41,5.46,10946963.0,000559,万向钱潮,SZ
2022-09-06,sz.000559,5.5,5.54,5.46,5.53,16599018.0,000559,万向钱潮,SZ
2022-09-07,sz.000559,5.49,5.55,5.48,5.51,13642512.0,000559,万向钱潮,SZ
2022-09-08,sz.000559,5.5,5.55,5.46,5.47,11911930.0,000559,万向钱潮,SZ
2022-09-09,sz.000559,5.47,5.49,5.42,5.46,10566376.0,000559,万向钱潮,SZ
2022-09-13,sz.000559,5.46,5.51,5.43,5.44,12376844.0,000559,万向钱潮,SZ
2022-09-14,sz.000559,5.37,5.4,5.28,5.33,19256332.0,000559,万向钱潮,SZ
2022-09-15,sz.000559,5.34,5.39,5.16,5.22,15820902.0,000559,万向钱潮,SZ
2022-09-16,sz.000559,5.22,5.22,5.09,5.09,11588127.0,000559,万向钱潮,SZ
2022-09-19,sz.000559,5.1,5.14,5.04,5.07,9342853.0,000559,万向钱潮,SZ
2022-09-20,sz.000559,5.13,5.2,5.11,5.15,9770589.0,000559,万向钱潮,SZ
2022-09-21,sz.000559,5.16,5.18,5.07,5.17,7942996.0,000559,万向钱潮,SZ
2022-09-22,sz.000559,5.12,5.18,5.11,5.14,7346043.0,000559,万向钱潮,SZ
2022-09-23,sz.000559,5.13,5.15,5.01,5.05,10166292.0,000559,万向钱潮,SZ
2022-09-26,sz.000559,5.02,5.09,4.96,4.98,9033129.0,000559,万向钱潮,SZ
2022-09-27,sz.000559,5.01,5.1,4.98,5.1,8883446.0,000559,万向钱潮,SZ
2022-09-28,sz.000559,5.08,5.1,4.97,4.97,9673030.0,000559,万向钱潮,SZ
2022-09-29,sz.000559,5.0,5.02,4.91,4.97,9792071.0,000559,万向钱潮,SZ
2022-09-30,sz.000559,4.96,4.99,4.92,4.92,6905871.0,000559,万向钱潮,SZ
2022-10-10,sz.000559,4.92,4.95,4.85,4.86,8356933.0,000559,万向钱潮,SZ
2022-10-11,sz.000559,4.87,4.98,4.84,4.95,8732587.0,000559,万向钱潮,SZ
2022-10-12,sz.000559,4.96,5.1,4.92,5.1,12672829.0,000559,万向钱潮,SZ
2022-10-13,sz.000559,5.08,5.13,5.06,5.09,9480253.0,000559,万向钱潮,SZ
2022-10-14,sz.000559,5.11,5.16,5.1,5.13,9476248.0,000559,万向钱潮,SZ
2022-10-17,sz.000559,5.12,5.17,5.09,5.16,9687420.0,000559,万向钱潮,SZ
2022-10-18,sz.000559,5.18,5.2,5.12,5.15,8704974.0,000559,万向钱潮,SZ
2022-10-19,sz.000559,5.15,5.18,5.11,5.12,6860712.0,000559,万向钱潮,SZ
2022-10-20,sz.000559,5.11,5.17,5.04,5.14,10043038.0,000559,万向钱潮,SZ
2022-10-21,sz.000559,5.13,5.15,5.08,5.08,7574715.0,000559,万向钱潮,SZ
2022-10-24,sz.000559,5.09,5.18,5.0,5.02,11070117.0,000559,万向钱潮,SZ
2022-10-25,sz.000559,5.02,5.13,4.93,5.12,12631714.0,000559,万向钱潮,SZ
2022-10-26,sz.000559,5.11,5.2,5.09,5.17,13899579.0,000559,万向钱潮,SZ
2022-10-27,sz.000559,5.15,5.2,5.12,5.13,10829069.0,000559,万向钱潮,SZ
2022-10-28,sz.000559,5.11,5.12,4.93,4.95,12557818.0,000559,万向钱潮,SZ
2022-10-31,sz.000559,4.91,5.02,4.91,4.97,8263154.0,000559,万向钱潮,SZ
2022-11-01,sz.000559,4.97,5.13,4.96,5.13,10884496.0,000559,万向钱潮,SZ
2022-11-02,sz.000559,5.12,5.2,5.1,5.18,12608683.0,000559,万向钱潮,SZ
2022-11-03,sz.000559,5.16,5.19,5.11,5.17,8258547.0,000559,万向钱潮,SZ
2022-11-04,sz.000559,5.15,5.26,5.15,5.25,16819408.0,000559,万向钱潮,SZ
2022-11-07,sz.000559,5.23,5.29,5.19,5.23,14598355.0,000559,万向钱潮,SZ
2022-11-08,sz.000559,5.25,5.25,5.16,5.2,7739805.0,000559,万向钱潮,SZ
2022-11-09,sz.000559,5.22,5.22,5.15,5.16,8142587.0,000559,万向钱潮,SZ
2022-11-10,sz.000559,5.15,5.18,5.12,5.16,9351317.0,000559,万向钱潮,SZ
2022-11-11,sz.000559,5.23,5.27,5.15,5.17,16661425.0,000559,万向钱潮,SZ
2022-11-14,sz.000559,5.16,5.2,5.1,5.12,13414664.0,000559,万向钱潮,SZ
2022-11-15,sz.000559,5.1,5.22,5.09,5.22,16118742.0,000559,万向钱潮,SZ
2022-11-16,sz.000559,5.23,5.24,5.18,5.19,10553151.0,000559,万向钱潮,SZ
2022-11-17,sz.000559,5.17,5.19,5.14,5.18,8544244.0,000559,万向钱潮,SZ
2022-11-18,sz.000559,5.2,5.2,5.16,5.17,10842686.0,000559,万向钱潮,SZ
2022-11-21,sz.000559,5.15,5.18,5.08,5.18,9988170.0,000559,万向钱潮,SZ
2022-11-22,sz.000559,5.19,5.2,5.12,5.14,8861494.0,000559,万向钱潮,SZ
